new_source_id,source_id,Experiment,harvest_year,plots,start_date_orig,start date,end_date_orig,end_date,type,flag,record,tidy_record,Column,rate,unit,water_volume,water_volume_unit
3028,2341,W/RN/3,1965,sugar beet first test crop,02-Feb-65,02/02/1965,,,diary record,1,"part of Basal superphosphate applied, Basal muriate of potash and second half of corrective K applied",Basal muriate of potash applied,,,,,
3028,2341,W/RN/3,1965,sugar beet first test crop,02-Feb-65,02/02/1965,,,diary record,1,"part of Basal superphosphate applied, Basal muriate of potash and second half of corrective K applied",second half of corrective K applied,,,,,
3029,2342,W/RN/3,1965,sugar beet first test crop,01-Apr-65,01/04/1965,,,diary record,1,"remaining Basal superphosphate applied, magnesium Sulphate applied",remaining Basal superphosphate applied,,,,,
3029,2342,W/RN/3,1965,sugar beet first test crop,01-Apr-65,01/04/1965,,,diary record,1,"remaining Basal superphosphate applied, magnesium Sulphate applied",magnesium sulphate applied,,,,,
3030,2343,W/RN/3,1965,sugar beet first test crop,02-Apr-65,02/04/1965,,,diary record,1,test 'Nitro-chalk' and muriate of potash applied,test Nitro-chalk applied,,,,,
3030,2343,W/RN/3,1965,sugar beet first test crop,02-Apr-65,02/04/1965,,,diary record,1,test 'Nitro-chalk' and muriate of potash applied,muriate of potash applied,,,,,
3031,2344,W/RN/3,1965,sugar beet first test crop,03-Apr-65,03/04/1965,,,diary record,1,seed drilled at 5 1b,Seed drilled,,5,lb per acre,,
3032,2345,W/RN/3,1965,sugar beet first test crop,19-May-65,19/05/1965,,,diary record,1,singled,singled,,,,,
3033,2346,W/RN/3,1965,sugar beet first test crop,26-Oct-65,26/10/1965,,,diary record,1,lifted,Lifted,,,,,
3034,2347,W/RN/3,1965,barley second test crop,13-Nov-64,13/11/1964,,,diary record,1,ground Chalk applied at 40 cwt,Ground chalk applied,,40,cwt per acre,,
3035,2348,W/RN/3,1965,barley second test crop,16-Nov-64,16/11/1964,,,diary record,1,ploughed,Ploughed,,,,,
3036,2349,W/RN/3,1965,barley second test crop,16-Feb-65,16/02/1965,,,diary record,1,balancing muriate of potash and Basal superphosphate applied,balancing muriate of potash applied,,,,,
3036,2349,W/RN/3,1965,barley second test crop,16-Feb-65,16/02/1965,,,diary record,1,balancing muriate of potash and Basal superphosphate applied,Basal superphosphate applied,,,,,
3037,2350,W/RN/3,1965,barley second test crop,18-Feb-65,18/02/1965,,,diary record,1,'Nitro-chalk' applied,Nitro-chalk applied,,,,,
3038,2351,W/RN/3,1965,barley second test crop,12-Mar-65,12/03/1965,,,diary record,1,seed drilled at 155 lb,Seed drilled,,155,lb per acre,,
3039,2352,W/RN/3,1965,barley second test crop,08-Apr-65,08/04/1965,,,diary record,1,spring-tine cultivated and re-drilled at 140 lb because of bird damage,spring-tine cultivated,,,,,
3039,2352,W/RN/3,1965,barley second test crop,08-Apr-65,08/04/1965,,,diary record,1,spring-tine cultivated and re-drilled at 140 lb because of bird damage,re-drilled because of bird damage,,140,lb per acre,,
3040,2353,W/RN/3,1965,barley second test crop,11-May-65,11/05/1965,,,diary record,1,"sprayed with ""mecoprop/2,4-D"" - D (methoxone extra at 6 pints in 40 gals","sprayed with mecoprop/2,4-D (Methoxone Extra)",,6,pints per acre,40,gallons per acre
3041,2354,W/RN/3,1965,barley second test crop,01-Sep-65,01/09/1965,,,diary record,1,combine hervested,combine harvested,,,,,
3043,2356,W/RN/3,1966,ley first year,14-Sep-65,14/09/1965,,,diary record,1,ground Chalk applied at 35 cwt,Ground chalk applied,,35,cwt per acre,,
3044,2357,W/RN/3,1966,ley first year,27-Sep-65,27/09/1965,,,diary record,1,ploughed,Ploughed,,,,,
3045,2358,W/RN/3,1966,ley first year,22-Mar-66,22/03/1966,,,diary record,1,fertilizers applied,Fertilizers applied,,,,,
3046,2359,W/RN/3,1966,ley first year,29-Mar-66,29/03/1966,,,diary record,1,seed sown at 40 lb,seed sown,,40,lb per acre,,
3047,2360,W/RN/3,1966,ley first year,05-Jul-66,05/07/1966,,,diary record,1,NK fertilizers applied,NK fertilizers applied,,,,,
3048,2361,W/RN/3,1966,ley first year,22-Jun-66,22/06/1966,24-Oct-66,24/10/1966,diary record,1,grazed 12 circuits,grazed 12 circuits,,,,,
3049,2362,W/RN/3,1966,ley second year,17-Mar-66,17/03/1966,,,diary record,1,NK fertilizers applied,NK fertilizers applied,,,,,
3050,2363,W/RN/3,1966,ley second year,17-Jun-66,17/06/1966,,,diary record,1,NK fertilizers applied,NK fertilizers applied,,,,,
3051,2364,W/RN/3,1966,ley second year,05-Aug-66,05/08/1966,,,diary record,1,NK fertilizers applied,NK fertilizers applied,,,,,
3052,2365,W/RN/3,1966,ley second year,04-May-66,04/05/1966,01-Nov-66,01/11/1966,diary record,1,grazed 10 circuits,grazed 10 circuits,,,,,
3053,2366,W/RN/3,1966,ley third year,17-Mar-66,17/03/1966,,,diary record,1,NK fertilizers applied,NK fertilizers applied,,,,,
3054,2367,W/RN/3,1966,ley third year,07-Jun-66,07/06/1966,,,diary record,1,NK fertilizers applied,NK fertilizers applied,,,,,
3055,2368,W/RN/3,1966,ley third year,05-Aug-66,05/08/1966,,,diary record,1,NK fertilizers applied,NK fertilizers applied,,,,,
3056,2369,W/RN/3,1966,ley third year,13-Apr-66,13/04/1966,16-Oct-66,16/10/1966,diary record,1,grazed 11 circuits,grazed 11 circuits,,,,,
3057,2370,W/RN/3,1966,sainfoin first year,14-Sep-65,14/09/1965,,,diary record,1,ground Chalk applied at 35 cwt,Ground chalk applied,,35,cwt per acre,,
3058,2371,W/RN/3,1966,sainfoin first year,27-Sep-65,27/09/1965,,,diary record,1,ploughed,Ploughed,,,,,
3059,2372,W/RN/3,1966,sainfoin first year,22-Mar-66,22/03/1966,,,diary record,1,fertilizers applied,Fertilizers applied,,,,,
3060,2373,W/RN/3,1966,sainfoin first year,10-May-66,10/05/1966,,,diary record,1,seed drilled at 60 lb,Seed drilled,,60,lb per acre,,
3061,2374,W/RN/3,1966,sainfoin first year,12-Aug-66,12/08/1966,,,diary record,1,cut twice,Cut,,,,,
3062,2375,W/RN/3,1966,sainfoin first year,24-Oct-66,24/10/1966,,,diary record,1,cut twice,Cut,,,,,
3063,2376,W/RN/3,1966,sainfoin second year,14-Feb-66,14/02/1966,,,diary record,1,sprayed with paraquat at 1 lb ion in 40 gals,sprayed with paraquat,,1,lb ion per acre,40,gallons per acre
3064,2377,W/RN/3,1966,sainfoin second year,13-Apr-66,13/04/1966,,,diary record,1,and K fertilizers applied,N and K fertilizers applied,,,,,
3065,2378,W/RN/3,1966,sainfoin second year,10-Jun-66,10/06/1966,,,diary record,1,sprayed with paraquat at 1 lb ion in 35 gals,sprayed with paraquat,,1,lb ion per acre,35,gallons per acre
3066,2379,W/RN/3,1966,sainfoin second year,08-Jun-66,08/06/1966,,,diary record,1,cut three times,Cut,,,,,
3067,2380,W/RN/3,1966,sainfoin second year,15-Aug-66,15/08/1966,,,diary record,1,cut three times,Cut,,,,,
3068,2381,W/RN/3,1966,sainfoin second year,24-Oct-66,24/10/1966,,,diary record,1,cut three times,Cut,,,,,
3069,2382,W/RN/3,1966,sainfoin third year,11-Oct-65,11/10/1965,,,diary record,1,"sprayed with MCPA at 2.5 lb are, in 40 gals",sprayed with MCPA,,2.5,lb per acre,40,gallons per acre
3070,2383,W/RN/3,1966,sainfoin third year,14-Feb-66,14/02/1966,,,diary record,1,sprayed with paraquat at 1 1b ion in 40 gals,sprayed with paraquat,,1,lb ion per acre,40,gallons per acre
3071,2384,W/RN/3,1966,sainfoin third year,10-May-66,10/05/1966,,,diary record,1,PK fertilizers applied: 2. re-drilled at 60 lb,PK fertilizers applied,,,,,
3071,2384,W/RN/3,1966,sainfoin third year,10-May-66,10/05/1966,,,diary record,1,PK fertilizers applied: 2. re-drilled at 60 lb,re-drilled,,60,lb per acre,,
3072,2385,W/RN/3,1966,sainfoin third year,15-Aug-66,15/08/1966,,,diary record,1,cut twice,Cut,,,,,
3073,2386,W/RN/3,1966,sainfoin third year,24-Oct-66,24/10/1966,,,diary record,1,cut twice,Cut,,,,,
3074,2387,W/RN/3,1966,potatoes arable rotation,14-Sep-65,14/09/1965,,,diary record,1,ground Chalk applied at 35 cwt,Ground chalk applied,,35,cwt per acre,,
3075,2388,W/RN/3,1966,potatoes arable rotation,27-Sep-65,27/09/1965,,,diary record,1,ploughed,Ploughed,,,,,
3076,2389,W/RN/3,1966,potatoes arable rotation,23-Mar-66,23/03/1966,,,diary record,1,fertilizers applied,Fertilizers applied,,,,,
3077,2390,W/RN/3,1966,potatoes arable rotation,29-Mar-66,29/03/1966,,,diary record,1,rotary cultivated and machine planted,rotary cultivated,,,,,
3077,2390,W/RN/3,1966,potatoes arable rotation,29-Mar-66,29/03/1966,,,diary record,1,rotary cultivated and machine planted,machine planted,,,,,
3078,2391,W/RN/3,1966,potatoes arable rotation,08-Jun-66,08/06/1966,,,diary record,1,earthed up,earthed up,,,,,
3079,2392,W/RN/3,1966,potatoes arable rotation,29-Jun-66,29/06/1966,,,diary record,1,sprayed with mancozeb at l.2 1b in 33 gals,sprayed with mancozeb,,1.2,lb per acre,33,gallons per acre
3080,2393,W/RN/3,1966,potatoes arable rotation,15-Jul-66,15/07/1966,,,diary record,1,sprayed with mancozeb at l.2 1b in 33 gals,sprayed with mancozeb,,1.2,lb per acre,33,gallons per acre
3081,2394,W/RN/3,1966,potatoes arable rotation,04-Aug-66,04/08/1966,,,diary record,1,sprayed with mancozeb at l.2 1b in 33 gals,sprayed with mancozeb,,1.2,lb per acre,33,gallons per acre
3082,2395,W/RN/3,1966,potatoes arable rotation,03-Sep-66,03/09/1966,,,diary record,1,Haulm mechanically destroyed,Haulm destroyed mechanically,,,,,
3083,2396,W/RN/3,1966,potatoes arable rotation,05-Sep-66,05/09/1966,,,diary record,1,lifted,Lifted,,,,,
3084,2397,W/RN/3,1966,rye arable rotation,07-Sep-65,07/09/1965,,,diary record,1,Deep-tine cultivated,Deep-tine cultivated,,,,,
3085,2398,W/RN/3,1966,rye arable rotation,02-Nov-65,02/11/1965,,,diary record,1,seed combine drilled at 160 lb,seed combine drilled,,160,lb per acre,,
3086,2399,W/RN/3,1966,rye arable rotation,12-Apr-66,12/04/1966,,,diary record,1,'Nitro-chalk' applied,Nitro-chalk applied,,,,,
3087,2400,W/RN/3,1966,rye arable rotation,24-Aug-66,24/08/1966,,,diary record,1,combine harvested,combine harvested,,,,,
3088,2401,W/RN/3,1966,seeds hay arable rotation,31-Mar-65,31/03/1965,,,diary record,1,seed undersown in rye at 30 lb,seed undersown in rye,,30,lb per acre,,
3089,2402,W/RN/3,1966,seeds hay arable rotation,17-Mar-66,17/03/1966,,,diary record,1,"Nitro- Chalk, and PK compound applied",Nitro-chalk applied,,,,,
3089,2402,W/RN/3,1966,seeds hay arable rotation,17-Mar-66,17/03/1966,,,diary record,1,"Nitro- Chalk, and PK compound applied",PK compound applied,,,,,
3090,2403,W/RN/3,1966,seeds hay arable rotation,02-Jun-66,02/06/1966,,,diary record,1,NK fertilizers applied,NK fertilizers applied,,,,,
3091,2404,W/RN/3,1966,seeds hay arable rotation,26-May-66,26/05/1966,,,diary record,1,cut twice,Cut,,,,,
3092,2405,W/RN/3,1966,seeds hay arable rotation,13-Jul-66,13/07/1966,,,diary record,1,cut twice,Cut,,,,,
3093,2406,W/RN/3,1966,carrots arable rotation,21-Oct-65,21/10/1965,,,diary record,1,ploughed,Ploughed,,,,,
3094,2407,W/RN/3,1966,carrots arable rotation,02-May-66,02/05/1966,,,diary record,1,fertilizers applied,Fertilizers applied,,,,,
3095,2408,W/RN/3,1966,carrots arable rotation,10-May-66,10/05/1966,,,diary record,1,seed drilled at 5.1 lb,Seed drilled,,5.1,lb per acre,,
3096,2409,W/RN/3,1966,carrots arable rotation,11-May-66,11/05/1966,,,diary record,1,sprayed with linuron at 1 lb> in 35 gals,sprayed with linuron,,1,lb per acre,40,gallons per acre
3097,2410,W/RN/3,1966,carrots arable rotation,16-Jun-66,16/06/1966,,,diary record,1,sprayed with menazon (saphicol at 0.5 pints in 47 gals,sprayed with menazon (Saphicol),,0.5,pints per acre,47,gallons per acre
3098,2411,W/RN/3,1966,carrots arable rotation,15-Jul-66,15/07/1966,,,diary record,1,sprayed with menazon (saphicol at 0.5 pints in 47 gals,sprayed with menazon (Saphicol),,0.5,pints per acre,47,gallons per acre
