source_id,Experiment,harvest_year,plots,start_date,end_date,type,record,
314,R/EX/4,1958,eastern half 1958 potatoes,12-Jul-58,,diary record,"sprayed with copper Fungicide, 5 1b in 40 gallons per acre",
315,R/EX/4,1958,eastern half 1958 potatoes,06-Aug-58,,diary record,"sprayed with copper Fungicide, 3 1b and 1 pint spread in 40 gallons per acre",
316,R/EX/4,1958,eastern half 1958 potatoes,16-Aug-58,,diary record,"sprayed with copper Fungicide, 3 1b and 1 pint spread in 40 gallons per acre",
317,R/EX/4,1958,eastern half 1958 potatoes,09-Sep-58,,diary record,Harvested,
318,R/EX/4,1958,eastern half 1958 potatoes,,,variety,Majestic,
319,R/EX/4,1958,eastern half 1958 sugar beet,14-Apr-58,,diary record,"fertilizers applied, seed drilled at 19 1b per acre",
320,R/EX/4,1958,eastern half 1958 sugar beet,06-Jun-58,,diary record,singled,
321,R/EX/4,1958,eastern half 1958 sugar beet,07-Jul-58,,diary record,sprayed with demeton methyl at 12 fluid oz in 40 gallons per acre,
322,R/EX/4,1958,eastern half 1958 sugar beet,18-Nov-58,,diary record,Harvested,
323,R/EX/4,1958,eastern half 1958 sugar beet,,,variety,Klein E,
324,R/EX/4,1958,eastern half 1958 kale,14-Apr-58,,diary record,seedbed N and PK applied,
325,R/EX/4,1958,eastern half 1958 kale,15-Apr-58,,diary record,seed drilled at 3 1b per acre,
326,R/EX/4,1958,eastern half 1958 kale,10-Jun-58,,diary record,Thinned,
327,R/EX/4,1958,eastern half 1958 kale,05-Jul-58,,diary record,nitrogen top dressing applied,
328,R/EX/4,1958,eastern half 1958 kale,27-Aug-58,,diary record,nitrogen top dressing applied,
329,R/EX/4,1958,eastern half 1958 kale,03-Dec-58,,diary record,Harvested,
330,R/EX/4,1958,eastern half 1958 kale,,,variety,Thousand Head,
331,R/EX/4,1958,eastern half 1958 spring wheat,11-Apr-58,,diary record,fertilizers applied,
332,R/EX/4,1958,eastern half 1958 spring wheat,12-Apr-58,,diary record,seed drilled at 3.25 bushels per acre,
333,R/EX/4,1958,eastern half 1958 spring wheat,01-Sep-58,,diary record,Harvested,
334,R/EX/4,1958,eastern half 1958 spring wheat,,,variety,Koga II,
335,R/EX/4,1958,eastern half 1958 barley,11-Apr-58,,diary record,fertilizers applied,
336,R/EX/4,1958,eastern half 1958 barley,12-Apr-58,,diary record,seed drilled at 2.75 bushels per acre,
337,R/EX/4,1958,eastern half 1958 barley,13-Aug-58,,diary record,Harvested,
338,R/EX/4,1958,eastern half 1958 barley,,,variety,Plumage Archer,
339,R/EX/4,1958,eastern half 1958 swedes,15-May-58,,diary record,"fertilizers applied, seed drilled at 5 1b per acre",
340,R/EX/4,1958,eastern half 1958 swedes,10-Jun-58,,diary record,singled,
341,R/EX/4,1958,eastern half 1958 swedes,05-Oct-58,,diary record,Harvested,
342,R/EX/4,1958,eastern half 1958 swedes,,,variety,Wilhelmsburger,
343,R/EX/4,1959, ,16-Feb-59,,diary record,ploughed,
344,R/EX/4,1959, ,17-Mar-59,,diary record,"'Nitra-Shell' applied, seed drilled at 2.75 bushels per acre",
345,R/EX/4,1959, ,27-May-59,,diary record,sprayed with CMPP at 4 pints in 40 gallons per acre,
346,R/EX/4,1959, ,05-Aug-59,,diary record,plots 5 and 9 cut by hand,
347,R/EX/4,1959, ,18-Aug-59,,diary record,remaining plots combine harvested,
348,R/EX/4,1959, ,,,variety,Plumage Archer,
349,R/EX/4,1960, ,26-Aug-59,,diary record,sprayed with dalapon at 8 1b in 20 gallons per acre,
350,R/EX/4,1960, ,02-Sep-59,,diary record,sprayed with dalapon at 4 1b in 40 gallons per acre,
351,R/EX/4,1960, ,07-Sep-59,,diary record,Ground Chalk applied to plot 2 at 21 cwt per acre,
352,R/EX/4,1960, ,17-Nov-59,,diary record,ploughed,
353,R/EX/4,1960, ,07-Mar-60,,diary record,Sulphate of ammonia applied,
354,R/EX/4,1960, ,17-Mar-60,,diary record,seed drilled at 2.75 bushels per acre,
355,R/EX/4,1960, ,25-May-60,,diary record,sprayed with CMPP at 6 pints in 40 gallons per acre,
356,R/EX/4,1960, ,06-Sep-60,,diary record,combine harvested,
357,R/EX/4,1960, ,,,variety,Plumage Archer,
358,R/EX/4,1961, ,12-Oct-60,,diary record,sprayed with dalapon at 10 1b in 40 gallons per acre,
359,R/EX/4,1961, ,14-Nov-60,,diary record,sprayed with dalapon at 5 1b in 40 gallons per acre,
360,R/EX/4,1961, ,16-Dec-60,,diary record,ploughed,
361,R/EX/4,1961, ,29-Mar-61,,diary record,'Nitro-chalk' applied at 0.5 cwt N per acre,
362,R/EX/4,1961, ,12-Apr-61,,diary record,seed drilled at 2.75 bushels per acre,
363,R/EX/4,1961, ,19-May-61,,diary record,sprayed with CMPP at 6 pints in 40 gallons per acre,
364,R/EX/4,1961, ,29-Aug-61,,diary record,combine harvested,
365,R/EX/4,1961, ,,,variety,Plumage Archer,
366,R/EX/4,1962, ,08-Sep-61,,diary record,plots 5 and 6 and part of 2 sprayed with dalapon at 8 1b in 40 gallons per acre,
367,R/EX/4,1962, ,27-Sep-61,,diary record,plots 5 and 6 and part of 2 sprayed with dalapon at 4 1b in 40 gallons per acre,
368,R/EX/4,1962, ,31-Oct-61,,diary record,ploughed,
369,R/EX/4,1962, ,28-Mar-62,,diary record,"'Nitro-chalk' applied, seed drilled at 3 bushels per acre",
370,R/EX/4,1962, ,04-Jun-62,,diary record,sprayed with MCPA/MBA at 4 pints in 40 gallons per acre,
371,R/EX/4,1962, ,14-Sep-62,,diary record,combine harvested,
372,R/EX/4,1962, ,,,variety,Plumage Archer,
373,R/EX/4,1963, ,27-Sept-1562,,diary record,sprayed with dalapon at 7.4 1b in 40 gallons per acre,
374,R/EX/4,1963, ,16-Oct-1562,,diary record,sprayed with dalapon at 3.7 1b in 40 gallons per acre,
375,R/EX/4,1963, ,27-Mar-63,,diary record,ploughed,
376,R/EX/4,1963, ,08-Apr-63,,diary record,seed combine drilled at 2 bushels per acre,
377,R/EX/4,1963, ,11-Jun-63,,diary record,sprayed with TBA/MCPA at 4 pints in 40 gallons per acre,
378,R/EX/4,1963, ,05-Sep-63,,diary record,combine harvested,
379,R/EX/4,1963, ,,,variety,Proctor,
380,R/EX/4,1964, ,25-Sep-63,,diary record,sprayed with dalapon at 5.9 1b in 40 gals,
381,R/EX/4,1964, ,14-Oct-63,,diary record,sprayed with dalapon at 29 1b,
382,R/EX/4,1964, ,01-Nov-63,,diary record,ploughed,
383,R/EX/4,1964, ,06-Mar-64,,diary record,seed combine drilled at 2.75 bushels,
384,R/EX/4,1964, ,27-Mar-64,,diary record,"sprayed with mecoprop/2,4-D (methoxone extra at 6 pints in 40 gals)",
385,R/EX/4,1964, ,21-Aug-64,,diary record,combine harvested,
386,R/EX/4,1965, ,02-Nov-64,,diary record,ploughed,
387,R/EX/4,1965, ,15-Mar-65,,diary record,seed combine drilled at 160 1b,
388,R/EX/4,1965, ,22-May-65,,diary record,sprayed with MCBA at 1.13 1b and Dicamba at 0.08 1b in 40 gals,
389,R/EX/4,1965, ,01-Sep-65,,diary record,combine harvested,
390,R/EX/4,1965, ,,,note,Estimates were made of the incidence of Eyespot (Cercosporella herpotrichoides) and take-all (Ophiobolus graminis,
391,R/EX/4,1966, ,18-Oct-65,,diary record,sprayed with dalapon at 8.9 1b a.e. in 40 gals,
392,R/EX/4,1966, ,22-Nov-65,,diary record,ploughed,
393,R/EX/4,1966, ,11-Mar-66,,diary record,seed combine drilled at 156 1b,
394,R/EX/4,1966, ,27-May-66,,diary record,"sprayed with mecoprop/2,4-D (methoxone extra at 6 pints in 40 gals)",
395,R/EX/4,1966, ,26-Aug-66,,diary record,combine harvested,
396,R/EX/4,1966, ,,,variety,Maris Badger,
397,R/EX/4,1967, ,16-Sep-66,,diary record,sprayed with dalapon at 11 1b a.e. in 40 gals,
398,R/EX/4,1967, ,18-Sep-66,,diary record,ploughed,
399,R/EX/4,1967, ,30-Mar-67,,diary record,rotary cultivated three times,
400,R/EX/4,1967, ,02-May-67,,diary record,rotary cultivated three times,
401,R/EX/4,1967, ,02-Jun-67,,diary record,rotary cultivated three times,
402,R/EX/4,1967, ,30-Jun-67,,diary record,Deep-tine cultivated,
403,R/EX/4,1967, ,12-Jul-67,,diary record,rotary cultivated,
404,R/HB/2,1952,None,21-Sep-51,,diary record,ploughed,
405,R/HB/2,1952,None,18-Dec-51,,diary record,dung applied,
406,R/HB/2,1952,None,19-Dec-51,,diary record,ploughed,
407,R/HB/2,1952,None,27-Feb-52,,diary record,fertilizers applied,
408,R/HB/2,1952,None,29-Feb-52,,diary record,seed drilled at 3 bushels per acre,
409,R/HB/2,1952,None,09-May-52,,diary record,sprayed with D.N.O.C. 1 gallons per acre,
410,R/HB/2,1952,None,01-Aug-52,,diary record,Harvested,
411,R/HB/2,1952,None,,,variety,Plumage Archer,
412,R/HB/2,1953,None,19-Sep-52,,diary record,etc. ploughed,
413,R/HB/2,1953,None,23-Sep-52,,diary record,dung applied and ploughed in,
414,R/HB/2,1953,None,03-Mar-53,,diary record,fertilizers applied,
415,R/HB/2,1953,None,09-Apr-53,,diary record,seed drilled at 3 bushels per acre,
416,R/HB/2,1953,None,26-May-53,,diary record,sprayed with D.N.O.C,
417,R/HB/2,1953,None,,,variety,Plumage Archer,
418,R/HB/2,1954,None,11-Aug-53,,diary record,ploughed,
419,R/HB/2,1954,None,24-Nov-53,,diary record,dung applied,
420,R/HB/2,1954,None,25-Nov-53,,diary record,ploughed,
421,R/HB/2,1954,None,07-Apr-54,,diary record,"fertilizers applied, seed drilled at 3 bushels per acre",
422,R/HB/2,1954,None,03-Jun-54,,diary record,sprayed with D.N.O.C,
423,R/HB/2,1954,None,23-Jul-54,,diary record,cut and discarded crop on plots 5A,
424,R/HB/2,1954,None,29-Jul-54,,diary record,"cut and discarded crop on part of plots 1C, 2C, 1N, 2N",
425,R/HB/2,1954,None,18-Aug-54,,diary record,cut and discarded parts of plots 3A and 4A,
426,R/HB/2,1954,None,16-Sep-54,,diary record,Harvested,
427,R/HB/2,1954,None,,,variety,Plumage Archer,
428,R/HB/2,1955,None,27-Sep-54,,diary record,ploughed,
429,R/HB/2,1955,None,06-Nov-54,18-Nov-54,diary record,part of ground Chalk applied to strips 3 and 4,
430,R/HB/2,1955,None,15-Nov-54,,diary record,dung applied,
431,R/HB/2,1955,None,27-Dec-54,,diary record,ploughed,
432,R/HB/2,1955,None,17-Mar-55,,diary record,Remainder of ground Chalk applied to strips 3 and 4 and compensating dressing applied to series A and C,
433,R/HB/2,1955,None,05-Apr-55,,diary record,fertilizers applied,
434,R/HB/2,1955,None,07-Apr-55,,diary record,seed drilled at 3 bushels per acre,
435,R/HB/2,1955,None,24-May-55,,diary record,sprayed with 8 1b D.N.O.C. (active substance) in 80 gallons per acre,
436,R/HB/2,1955,None,25-Jul-55,,diary record,"cut and discarded area of plots in series N, AA, AAS, C and plots 5A and 50 leaving 16 rows per plot",
437,R/HB/2,1955,None,18-Aug-55,,diary record,Harvested,
438,R/HB/2,1955,None,,,variety,Plumage Archer,
439,R/HB/2,1956,None,16-Oct-55,19-Oct-55,diary record,"dung applied, all plots ploughed",
440,R/HB/2,1956,None,24-Mar-56,26-Mar-56,diary record,fertilizers applied,
441,R/HB/2,1956,None,03-Apr-56,,diary record,seed drilled at 3 bushels per acre,
442,R/HB/2,1956,None,28-May-56,,diary record,sprayed with 3 1b DNOC in 80 gallons per acre,
443,R/HB/2,1956,None,08-Sep-56,,diary record,Harvested,
444,R/HB/2,1956,None,,,variety,Plumage Archer,
445,R/HB/2,1957,None,13-Oct-56,20-Oct-56,diary record,ploughed,
446,R/HB/2,1957,None,18-Jan-57,,diary record,"dung applied, all plots ploughed",
447,R/HB/2,1957,None,04-Apr-57,05-Apr-57,diary record,fertilizers applied,
448,R/HB/2,1957,None,06-Apr-57,,diary record,seed drilled at 2.75 bushels per acre,
449,R/HB/2,1957,None,29-May-57,,diary record,sprayed with MCPA at 2 pints in 40 gallons per acre,
450,R/HB/2,1957,None,29-Aug-57,30-Aug-57,diary record,Harvested,
451,R/HB/2,1957,None,,,variety,Plumage Archer,
452,R/HB/2,1958,None,09-Sep-57,,diary record,ploughed,
453,R/HB/2,1958,None,22-Nov-57,,diary record,ploughed,
454,R/HB/2,1958,None,25-Nov-57,,diary record,dung applied,
455,R/HB/2,1958,None,17-Apr-58,,diary record,fertilizers applied,
456,R/HB/2,1958,None,21-Apr-58,,diary record,seed drilled at 2.75 bushels per acre,
457,R/HB/2,1958,None,28-May-58,,diary record,sprayed with CMPP at 6 pints in 40 gallons per acre,
458,R/HB/2,1958,None,09-Sep-58,,diary record,combine harvested,
459,R/HB/2,1958,None,,,variety,Plumage Archer. ,
460,R/HB/2,1958,None,,,note,"In 1958 the plots were combine harvested for the first time, single cut being made Dowpon the centre of each plot (including plots 1N and 5 - 0) for the full length, except on strips 1 and 3 were five combine cut were taking per plot and weighed separately. The yield shown were estimated from the totals of these cuts.",
461,R/HB/2,1959,None,20-Sep-58,,diary record,"sprayed with 2,4-D ester at 13 pints in 40 gallons per acre on stubble",
462,R/HB/2,1959,None,28-Nov-58,,diary record,ploughed,
463,R/HB/2,1959,None,05-Dec-58,,diary record,dung applied,
464,R/HB/2,1959,None,30-Mar-59,,diary record,fertilizers applied,
465,R/HB/2,1959,None,02-Apr-59,,diary record,seed drilled at 3 bushels per acre,
466,R/HB/2,1959,None,26-May-59,,diary record,sprayed with MCPA at 6.5 pints (30% potassium salt) in 4O gallons per acre,
467,R/HB/2,1959,None,18-Aug-59,,diary record,combine harvested,
468,R/HB/2,1959,None,,,variety,Plumage Archer. ,
469,R/HB/2,1959,None,,,note,"In 1959 the plots were harvested by taking a single combine cut Dowpon the centre of each plot (including plots 1N and 5 - 0) for the full length, except on strips 1 3 and 4 were five combine cut were taking per plot and weighed seperately, the yield shown being estimated from the totals of these cuts. One cut only has taking from plot 5 - A, situated at the south side to avoid couch grass (Agropyron repens)",
470,R/HB/2,1960,None,26-Aug-59,,diary record,"sprayed part of plots 5A 4C, 5.0 with dalapon at 8 1b in 20 gallons per acre	",
471,R/HB/2,1960,None,27-Aug-59,,diary record,"all plots sprayed with 2,4-D ester at 1.75 pints in 40 gallons per acre",
472,R/HB/2,1960,None,07-Sep-59,,diary record,"Quinquenniel Chalk supplement applied to series A, C and plot 5A; ",
473,R/HB/2,1960,None,07-Sep-59,,diary record,"Resprayed part of plots 5A, 4C, 5.0 with dalapon at 4 lb in 40 gallons per acre",
474,R/HB/2,1960,None,20-Nov-59,,diary record,"dung applied, ploughed",
475,R/HB/2,1960,None,04-Apr-60,,diary record,fertilizers applied,
476,R/HB/2,1960,None,07-Apr-60,,diary record,seed drilled at 2.75 bushels per acre,
477,R/HB/2,1960,None,24-May-60,,diary record,"Strips 1, 2 and 3 sprayed with MCPA at 6.5 pints (30% potassium salt) in 40 gallons per acre",
478,R/HB/2,1960,None,24-May-60,,diary record,"Strips 4, 6 and 7 sprayed with CMPP at 6 pints in 40 gallons per acre",
479,R/HB/2,1960,None,05-Sep-60,,diary record,combined,
480,R/HB/2,1960,None,,,variety,Plumage Archer,
481,R/HB/2,1961,None,24-Sep-60,,diary record,sprayed with dalapon at 10 1b in 40 gallons per acre,
482,R/HB/2,1961,None,11-Oct-60,,diary record,sprayed with dalapon at 5 1b in 40 gallons per acre,
483,R/HB/2,1961,None,12-Dec-60,,diary record,dung applied,
484,R/HB/2,1961,None,13-Dec-60,,diary record,ploughed,
485,R/HB/2,1961,None,28-Mar-61,,diary record,Minerals applied,
486,R/HB/2,1961,None,04-Apr-61,,diary record,nitrogen fertilizers applied,
487,R/HB/2,1961,None,12-Apr-61,,diary record,seed drilled at 2.75 bushels per acre,
488,R/HB/2,1961,None,19-May-61,,diary record,"Strips 1, 2 and 3 sprayed with MCPA at 6.5 pints in 40 gallons per acre",
489,R/HB/2,1961,None,19-May-61,,diary record,"strips 4, 6 and 7 sprayed with CMPP at 6 pints in 40 gallons per acre",
490,R/HB/2,1961,None,28-Aug-61,,diary record,combined,
491,R/HB/2,1961,None,,,variety,Plumage Archer,
492,R/HB/2,1962,all plots,05-Sep-61,,diary record,"sprayed with 2,4-D ester at 1.75 pints in 40 gallons per acre",
493,R/HB/2,1962,all plots,08-Sep-61,,diary record,"plot 1N and part of plots 2C, 4C, 5-0 and 5A sprayed with dalapon at 8 1b in 40 gallons per acre",
494,R/HB/2,1962,all plots,11-Sep-61,,diary record,"Patches on 2N, 2C, 3C and 4C sprayed by hand with dalapon at 8 1b in 40 gallons per acre",
495,R/HB/2,1962,all plots,27-Sep-61,,diary record,area sprayed on Sept 8 and 11 resprayed with dalapon at 4 1b in 40 gallons per acre,
496,R/HB/2,1962,all plots,31-Oct-61,,diary record,"dung applied, ploughed",
497,R/HB/2,1962,all plots,27-Mar-62,,diary record,fertilizers applied,
498,R/HB/2,1962,all plots,11-Apr-62,,diary record,seed drilled at 2.75 bushels per acre,
499,R/HB/2,1962,all plots,04-Jun-62,,diary record,sprayed with MCPA/MBA at 4 pints in 40 gallons per acre,
500,R/HB/2,1962,all plots,14-Sep-62,,diary record,combined,
501,R/HB/2,1962,all plots,,,variety,Plumage Archer,
502,R/HB/2,1963,None,27-Sep-62,,diary record,sprayed with dalapon at 7.4 1b in 40 gallons per acre,
503,R/HB/2,1963,None,16-Oct-62,,diary record,sprayed with dalapon at 3.7 1b in 4 gallons per acre,
504,R/HB/2,1963,None,09-Mar-63,,diary record,dung applied,
505,R/HB/2,1963,None,25-Mar-63,,diary record,ploughed,
506,R/HB/2,1963,None,24-Apr-63,,diary record,"fertilizers applied, seed drilled at 2.75 bushels per acre",
507,R/HB/2,1963,None,11-Jun-63,,diary record,"sprayed with mecoprop/2,4-D at 6 pints in 40 gallons per acre",
508,R/HB/2,1963,None,17-Sep-63,,diary record,combine harvested,
509,R/HB/2,1963,None,,,variety,Plumage Archer,
510,R/HB/2,1964,None,07-Oct-63,,diary record,sprayed with dalapon (Dowpon at 8 1b in 40 gals),
511,R/HB/2,1964,None,21-Oct-63,,diary record,sprayed with dalapon (Dowponat 4 1b in 40 gals),
512,R/HB/2,1964,None,02-Nov-63,,diary record,dung applied,
513,R/HB/2,1964,None,04-Nov-63,,diary record,ploughed,
514,R/HB/2,1964,None,09-Apr-64,,diary record,fertilizers applied,
515,R/HB/2,1964,None,10-Apr-64,,diary record,seed drilled at 2.75 bushels,
516,R/HB/2,1964,None,28-May-64,,diary record,"sprayed with mecoprop/2,4-D (methoxone extra at 6 pints in 40 gals)",
517,R/HB/2,1964,None,31-Aug-64,,diary record,combine harvested,
518,R/HB/2,1965,None,26-Sep-64,,diary record,"Quinquennial Chalk supplement applied to series A, C and plot 5A",
519,R/HB/2,1965,None,03-Nov-64,,diary record,"dung applied, all plots ploughed",
520,R/HB/2,1965,None,01-Apr-65,,diary record,"fertilizers applied, seed drilled at 160 1b",
521,R/HB/2,1965,None,14-May-65,,diary record,"sprayed with mecoprop/2,4-D (methoxone extra at 6 pints in 34 gals)",
522,R/HB/2,1965,None,20-May-65,,diary record,nitrate of soda applied to plot 4AAS,
523,R/HB/2,1965,None,09-Sep-65,,diary record,combine harvested,
524,R/HB/2,1966,None,04-Oct-65,,diary record,sprayed with aminotriazole at 4 1b and ammonium thiocyanate at 3.7 1b in 40 gals,
525,R/HB/2,1966,None,01-Nov-65,,diary record,"dung applied, all plots ploughed",
526,R/HB/2,1966,None,17-Mar-66,,diary record,fertilizers applied,
527,R/HB/2,1966,None,18-Mar-66,,diary record,seed drilled at 155 1b,
528,R/HB/2,1966,None,27-May-66,,diary record,"sprayed with mecoprop/2,4-D (methoxone extra at 6 pints in 40 gals)",
529,R/HB/2,1966,None,26-Aug-66,,diary record,combine harvested,
530,R/HB/2,1967,None,16-Sep-66,,diary record,sprayed with aminotriazole at 4 1b and ammonium thiocyanate at 3.7 1b in 40 gals,
531,R/HB/2,1967,None,19-Oct-66,,diary record,"dung applied, all plots ploughed",
532,R/HB/2,1967,None,31-Mar-67,,diary record,rotary cultivated twice,
533,R/HB/2,1967,None,19-May-67,02-Jun-67,diary record,rotary cultivated,
534,R/HB/2,1967,None,09-Jun-67,,diary record,Castor meal applied,
535,R/HB/2,1967,None,23-Jun-67,,diary record,Ground Chalk applied,
