source_id,Code,year,Date,plot,orig_record,record,Rate,Unit,flag,water volume,water unit,"Other comments, ) indicates more than one source, TM) = Tank mix, / = throw ",Season,Month / GS
12780,R/HB/2,2016,19/04/2016,all plots,sprayed Hallmark with Zeon Technology,sprayed Hallmark with Zeon Technology,50,ml/ha,,,,,,
12781,R/HB/2,2016,21/04/2016,all plots,Marked out and rotavated all plants,Marked out and rotavated all plants,None,None,,,,,,
12782,R/HB/2,2016,05/05/2016,all plots,"applied Nitram @ 34.5%N to rolled series 5, series C and series AA (except plots 6 and 7)","applied Nitram @ 34.5%N to rolled series 5, series C and series AA (except plots 6 and 7)",417,kg/ha,,,,,,
12783,R/HB/2,2016,09/05/2016,all plots,"applied Nitrochalk to plots 114, 122, 213, 224, 312, 323, 411,424,612, 622, 632, 714, 723, 733","applied Nitrochalk to plots 114, 122, 213, 224, 312, 323, 411,424,612, 622, 632, 714, 723, 733",0,kg/ha,,,,,,
12784,R/HB/2,2016,09/05/2016,all plots,"applied Nitrochalk to plots 111, 121, 214, 221, 311, 322,413, 423, 614, 623, 633, 713, 724, 734","applied Nitrochalk to plots 111, 121, 214, 221, 311, 322,413, 423, 614, 623, 633, 713, 724, 734",48,kg/ha,,,,,,
12785,R/HB/2,2016,09/05/2016,all plots,"applied Nitrochalk to plots 113, 124, 211,222, 313, 321,412,421, 611, 621, 631, 712, 721, 732","applied Nitrochalk to plots 113, 124, 211,222, 313, 321,412,421, 611, 621, 631, 712, 721, 732",96,kg/ha,,,,,,
12786,R/HB/2,2016,09/05/2016,all plots,"applied Nitrochalk to plots 112, 123, 212, 223, 314, 324, 414,422 613, 624, 634, 711, 722, 731","applied Nitrochalk to plots 112, 123, 212, 223, 314, 324, 414,422 613, 624, 634, 711, 722, 731",144,kg/ha,,,,,,
12787,R/HB/2,2016,23/05/2016,all plots,sprayed Refine Max,sprayed Refine Max,75,g/ha,,,,,,
12788,R/HB/2,2016,23/05/2016,all plots,sprayed Hatchet Xtra,sprayed Hatchet Xtra,750,ml/ha,,,,,,
12789,R/HB/2,2016,23/05/2016,all plots,sprayed King,sprayed King,1.25,lt/ha,,,,,,
12790,R/HB/2,2016,24/05/2016,all plots,rotavated plants,rotavated plants,None,None,,,,,,
12791,R/HB/2,2016,26/07/2016,all plots,pulled wild oats from plots (36) and surrounds -,pulled wild oats from plots (36) and surrounds -,None,None,,,,,,
12792,R/HB/2,2016,23/08/2016,all plots,topped Up remaining crop,topped Up remaining crop,None,None,,,,,,
12793,R/HB/2,2016,24/08/2016,all plots,sample Harvested all plots,sample Harvested all plots,None,None,,,,,,
12794,R/HB/2,2016,25/08/2016,all plots,combined with Tucano Harvester all clover crop,combined with Tucano Harvester all clover crop,None,None,,,,,,
12795,R/HB/2,2017,11/10/2016,all plots,ploughed - thrown out,ploughed - thrown out,None,None,,,,,,
12796,R/HB/2,2017,15/10/2016,all plots,sprayed Buffalo Elite,sprayed Buffalo Elite,1,It/ha,,,,,,
12797,R/HB/2,2017,15/10/2016,all plots,sprayed Samurai,sprayed Samurai,3,It/ha,,,,,,
12798,R/HB/2,2017,31/10/2016,all plots,"applied SOP to plots 141 - 144, 241 - 244, 311 - 344, 411 - 444,551 -582,631-634","applied SOP to plots 141 - 144, 241 - 244, 311 - 344, 411 - 444,551 -582,631-634",217,kg/ha,,,,,,
12799,R/HB/2,2017,31/10/2016,all plots,applied Kieserite to plots 631 - 634,applied Kieserite to plots 631 - 634,233,kg/ha,,,,,,
12800,R/HB/2,2017,31/10/2016,all plots,applied top to plots 631 - 634,applied top to plots 631 - 634,215,kg/ha,,,,,,
12801,R/HB/2,2017,08/11/2016,all plots,"applied Silicate of Soda to plots 433, 333, 233, 133,432,332,232 and 132","applied Silicate of Soda to plots 433, 333, 233, 133,432,332,232 and 132",450,kg/ha,,,,,,
12802,R/HB/2,2017,10/11/2016,all plots,applied FYM to plots 721 to 734,applied FYM to plots 721 to 734,35,t/ha,,,,,,
12803,R/HB/2,2017,07/03/2017,all plots,sprayed Buffalo Elite,sprayed Buffalo Elite,1,It/ha,,,,,,
12804,R/HB/2,2017,07/03/2017,all plots,sprayed Samurai,sprayed Samurai,3,It/ha,,,,,,
12805,R/HB/2,2017,12/03/2017,all plots,Cousin combine harrowed -,Cousin combine harrowed -,None,None,,,,,,
12806,R/HB/2,2017,15/03/2017,all plots,drilled KWS Irina trt with Raxil Star,drilled KWS Irina trt with Raxil Star,350,seed?,,,,,,
12807,R/HB/2,2017,17/03/2017,all plots,during rolled -,during rolled -,None,None,,,,,,
12808,R/HB/2,2017,12/05/2017,all plots,rotavated plants,rotavated plants,None,None,,,,,,
12809,R/HB/2,2017,22/05/2017,all plots,sprayed Hallmark,sprayed Hallmark,50,ml/ha,,,,,,
12810,R/HB/2,2017,23/05/2017,all plots,"applied Nitrochalk (27% N) to plots 113, 124, 211,222, 313,321, 412,421, 611,621, 631, 712, 721, 732","applied Nitrochalk (27% N) to plots 113, 124, 211,222, 313,321, 412,421, 611,621, 631, 712, 721, 732",48,kg/ha,,,,,,
12811,R/HB/2,2017,23/05/2017,all plots,"applied Nitrochalk (27% N) to plots 112, 123, 212, 223,314,324, 414, 422,613, 624,634, 711, 722,731","applied Nitrochalk (27% N) to plots 112, 123, 212, 223,314,324, 414, 422,613, 624,634, 711, 722,731",96,kg/ha,,,,,,
12812,R/HB/2,2017,23/05/2017,all plots,"applied Nitrochalk (27% N) to plots 114, 122, 213, 224,312, 323,411,424,612, 622,632,714,723,733","applied Nitrochalk (27% N) to plots 114, 122, 213, 224,312, 323,411,424,612, 622,632,714,723,733",144,kg/ha,,,,,,
12813,R/HB/2,2017,24/05/2017,all plots,rotavated plants -,rotavated plants -,None,None,,,,,,
12814,R/HB/2,2017,24/05/2017,all plots,"applied Nitram to series AA (except 621 to 624, 721 to 724), C and Strip 5","applied Nitram to series AA (except 621 to 624, 721 to 724), C and Strip 5",417,kg/ha,,,,,,
12815,R/HB/2,2017,30/05/2017,all plots,sprayed Refine Max,sprayed Refine Max,75,g/ha,,,,,,
12816,R/HB/2,2017,30/05/2017,all plots,sprayed King,sprayed King,1.25,It/ha,,,,,,
12817,R/HB/2,2017,30/05/2017,all plots,sprayed Hurler,sprayed Hurler,700,ml/ha,,,,,,
12818,R/HB/2,2017,14/07/2017,all plots,cut plants,cut plants,None,None,,,,,,
12819,R/HB/2,2017,28/07/2017,all plots,pulled 7 Wild oats from with plots,pulled 7 Wild oats from with plots,None,None,,,,,,
12820,R/HB/2,2017,29/08/2017,all plots,Harvested plots for yield & baled all discard and remaining swathed.,Harvested plots for yield & baled all discard and remaining swathed.,None,None,,,,,,
12821,W/RN/12,2007,25-Sep-06,all plots,Azural,Azural,4,V200 had,,,,,,
12822,W/RN/12,2007,29-Sep-06,all plots,"Direct drill Rivona mustard, CC plots","Direct drill Rivona mustard, CC plots",350,seed,,,,,,
12823,W/RN/12,2007,27-Mar-07,all plots,Clinic Ace maize plots,Clinic Ace maize plots,4,v200lha,,,,,,
12824,W/RN/12,2007,12-Apr-07,all plots,"DG 10 plots, F.Y.M.","DG 10 plots, F.Y.M.",10,had,,,,,,
12825,W/RN/12,2007,12-Apr-07,all plots,"DG 25 plots, F.Y.M.","DG 25 plots, F.Y.M.",25,had,,,,,,
12826,W/RN/12,2007,12-Apr-07,all plots,CO plots. Compost,CO plots. Compost,40,had,,,,,,
12827,W/RN/12,2007,13-Apr-07,all plots,"ST plots, wheat straw","ST plots, wheat straw",7.5,had,,,,,,
12828,W/RN/12,2007,13-Apr-07,all plots,"topped ST plots, to crop straw 2.00","topped ST plots, to crop straw 2.00",None,None,,,,,,
12829,W/RN/12,2007,16-Apr-07,all plots,ploughed / NW,ploughed / NW,None,None,,,,,,
12830,W/RN/12,2007,30-Apr-07,all plots,Sulphate of potash all plots except Dg25,Sulphate of potash all plots except Dg25,200,kg/ha,,,,,,
12831,W/RN/12,2007,30-Apr-07,all plots,Triple Superphosphate all plots except Dg25,Triple Superphosphate all plots except Dg25,97.5,kg/ha,,,,,,
12832,W/RN/12,2007,01-May-07,all plots,Nodet drilled Hudson tr Mesurol,Nodet drilled Hudson tr Mesurol,10.2,seed?,,,,,,
12833,W/RN/12,2007,23-May-07,all plots,"Nitraprill - N plots, maize","Nitraprill - N plots, maize",145,kg/ha,,,,,,
12834,W/RN/12,2007,01-Jun-07,all plots,Callisto - maize,Callisto - maize,1.5,┬Ñ200 had,,,,,,
12835,W/RN/12,2007,11-Jun-07,all plots,,,1st,cut grass/clover,,,,,,
12836,W/RN/12,2007,12-Jun-07,all plots,Turned hay - grass plots,Turned hay - grass plots,None,None,,,,,,
12837,W/RN/12,2007,19-Jun-07,all plots,harrowed up hay ÔÇö grass/clover plots,harrowed up hay ÔÇö grass/clover plots,None,None,,,,,,
12838,W/RN/12,2007,19-Jun-07,all plots,baled grass plots,baled grass plots,None,None,,,,,,
12839,W/RN/12,2007,22-Jun-07,all plots,"topped grass/clover plots, to tidy","topped grass/clover plots, to tidy",None,None,,,,,,
12840,W/RN/12,2007,26-Jun-07,all plots,"Nitraprill - plot emergent N, Maize, N2 plots,","Nitraprill - plot emergent N, Maize, N2 plots,",145,kg/ha,,,,,,
12841,W/RN/12,2007,26-Jun-07,all plots,"Nitraprill - plot emergent N, Maize, N3 plots,","Nitraprill - plot emergent N, Maize, N3 plots,",290,kg/ha,,,,,,
12842,W/RN/12,2007,26-Jun-07,all plots,"Nitraprill - plot emergent N, Maize, N4 plots,","Nitraprill - plot emergent N, Maize, N4 plots,",345,kg/ha,,,,,,
12843,W/RN/12,2007,26-Jun-07,all plots,"Nitraprill - plot emergent N, Maize, NS plots,","Nitraprill - plot emergent N, Maize, NS plots,",580,kg/ha,,,,,,
12844,W/RN/12,2007,25-Jul-07,all plots,Alpha Biotril P - maize plots,Alpha Biotril P - maize plots,2.5,┬Ñ200 Vvha,,,,,,
12845,W/RN/12,2007,19-Sep-07,all plots,"cut harvest strips, weighed and sampled","cut harvest strips, weighed and sampled",None,None,,,,,,
12846,W/RN/12,2007,25-Sep-07,all plots,mow maize plots,mow maize plots,None,None,,,,,,
12847,W/RN/12,2007,25-Sep-07,all plots,baled maize plots,baled maize plots,None,None,,,,,,
12848,W/RN/12,2007,27-Sep-07,all plots,harrowed up and baled remaining maize tops,harrowed up and baled remaining maize tops,None,None,,,,,,
12849,W/RN/12,2007,12-Nov-07,all plots,"2nd cut grass/clover, harvest strips, weighed and sampled","2nd cut grass/clover, harvest strips, weighed and sampled",None,None,,,,,,
12850,W/RN/12,2007,12-Nov-07,all plots,mow and baled,mow and baled,None,None,,,,,,
12851,W/RN/12,2008,02-Oct-07,all plots,Azural stubbles 4.00,Azural stubbles 4.00,200,had,,,,,,
12852,W/RN/12,2008,12-Oct-07,all plots,"FYM, Dg 10 plots","FYM, Dg 10 plots",10,wheat,,,,,,
12853,W/RN/12,2008,12-Oct-07,all plots,"FYM, Dg 25 plots","FYM, Dg 25 plots",25,wheat,,,,,,
12854,W/RN/12,2008,12-Oct-07,all plots,"Compost, Co plots","Compost, Co plots",40,wheat,,,,,,
12855,W/RN/12,2008,12-Oct-07,all plots,"Straw, St plots","Straw, St plots",7.5,had,,,,,,
12856,W/RN/12,2008,13-Oct-07,all plots,topped to crop wheat straw,topped to crop wheat straw,None,None,,,,,,
12857,W/RN/12,2008,13-Oct-07,all plots,"ploughed / SE, completed","ploughed / SE, completed",14-Oct-07,(rye plots),,,,,,
12858,W/RN/12,2008,18-Oct-07,all plots,power harrowed rye plots,power harrowed rye plots,None,None,,,,,,
12859,W/RN/12,2008,23-Oct-07,all plots,Accord drilled Matador recleaned rye plots,Accord drilled Matador recleaned rye plots,350,seed?,,,,,,
12860,W/RN/12,2008,23-Oct-07,all plots,rolled,rolled,None,None,,,,,,
12861,W/RN/12,2008,13-Dec-07,all plots,Stomp 400 SC rye plots 3.30,Stomp 400 SC rye plots 3.30,200,had,,,,,,
12862,W/RN/12,2008,14-Mar-08,all plots,Sulphate of potash all except Dg 25 plots,Sulphate of potash all except Dg 25 plots,200,kg/ha,,,,,,
12863,W/RN/12,2008,15-Mar-08,all plots,Triple Superphosphate all except Dg 25 plots,Triple Superphosphate all except Dg 25 plots,97.5,kg/ha,,,,,,
12864,W/RN/12,2008,02-May-08,all plots,Quantum SX rye plots 30.00,Quantum SX rye plots 30.00,9/200,had,,,,,,
12865,W/RN/12,2008,08-May-08,all plots,"Nitraprill N1 plots, completed 9-May-08","Nitraprill N1 plots, completed 9-May-08",87,kg/ha,,,,,,
12866,W/RN/12,2008,08-May-08,all plots,"Nitrapnill N2 plots, completed 9-May-08","Nitrapnill N2 plots, completed 9-May-08",174,kg/ha,,,,,,
12867,W/RN/12,2008,08-May-08,all plots,"Nitraprill N3 plots, completed 9-May-08","Nitraprill N3 plots, completed 9-May-08",261,kg/ha,,,,,,
12868,W/RN/12,2008,08-May-08,all plots,"Nitraprill N4 plots, completed 9-May-08","Nitraprill N4 plots, completed 9-May-08",348,kg/ha,,,,,,
12869,W/RN/12,2008,08-May-08,all plots,"Nitrpnill NS plots, completed 9-May-08","Nitrpnill NS plots, completed 9-May-08",435,kg/ha,,,,,,
12870,W/RN/12,2008,25-Jun-08,all plots,"cut harvest strips, weighed and sampled ley plots","cut harvest strips, weighed and sampled ley plots",None,None,,,,,,
12871,W/RN/12,2008,25-Jun-08,all plots,mow all grass discards,mow all grass discards,None,None,,,,,,
12872,W/RN/12,2008,26-Jun-08,all plots,harrowed up hay ley plots,harrowed up hay ley plots,None,None,,,,,,
12873,W/RN/12,2008,26-Jun-08,all plots,baled ley plots,baled ley plots,None,None,,,,,,
12874,W/RN/12,2008,14-Sep-08,all plots,combine harvest discards,combine harvest discards,None,None,,,,,,
12875,W/RN/12,2008,14-Sep-08,all plots,swathed straw,swathed straw,None,None,,,,,,
12876,W/RN/12,2008,18-Sep-08,all plots,"combine harvest, plots for yield","combine harvest, plots for yield",None,None,,,,,,
12877,W/RN/12,2008,18-Sep-08,all plots,swathed straw,swathed straw,None,None,,,,,,
12878,W/RN/12,2008,19-Sep-08,all plots,combine harvest discards,combine harvest discards,None,None,,,,,,
12879,W/RN/12,2008,19-Sep-08,all plots,swathed straw,swathed straw,None,None,,,,,,
12880,W/RN/12,2008,21-Sep-08,all plots,baled,baled,None,None,,,,,,
12881,W/RN/12,2008,19-Nov-08,all plots,"cut harvest strips. weighed and sampled, ley plots, second cut","cut harvest strips. weighed and sampled, ley plots, second cut",None,None,,,,,,
12882,W/RN/12,2009,30-Sep-08,all plots,"Direct drill - CC plots 004, 010, 019 and 032 Zlata (mustard) - CC plots","Direct drill - CC plots 004, 010, 019 and 032 Zlata (mustard) - CC plots",10,kg/ha,,,,,,
12883,W/RN/12,2009,28-Oct-08,all plots,"chopped wheat straw - plots 003,015,017 and 031, all chopped Sting McConnell Copper","chopped wheat straw - plots 003,015,017 and 031, all chopped Sting McConnell Copper",7.5,had,,,,,,
12884,W/RN/12,2009,17-Mar-09,all plots,"Potassium Sulphate - all plots except 005,011, 023 and 026","Potassium Sulphate - all plots except 005,011, 023 and 026",200,kg/ha,,,,,,
12885,W/RN/12,2009,17-Mar-09,all plots,"Tripie Superphosphate - all plots except 005, 011, 023 and 026","Tripie Superphosphate - all plots except 005, 011, 023 and 026",97.5,kg/ha,,,,,,
12886,W/RN/12,2009,19-Mar-09,all plots,"FYM, Dg 10 plots","FYM, Dg 10 plots",10,wheat,,,,,,
12887,W/RN/12,2009,19-Mar-09,all plots,"FYM, Dg 25 plots","FYM, Dg 25 plots",25,wheat,,,,,,
12888,W/RN/12,2009,19-Mar-09,all plots,Compost. Co plots,Compost. Co plots,40,wheat,,,,,,
12889,W/RN/12,2009,02-Apr-09,all plots,Combination drilled Tipple Tr Raxil Pro,Combination drilled Tipple Tr Raxil Pro,350,seedsim2,,,,,,
12890,W/RN/12,2009,02-Apr-09,all plots,rolled,rolled,None,None,,,,,,
12891,W/RN/12,2009,14-May-09,all plots,ally,ally,30,g/200 l/ha,,,,,,
12892,W/RN/12,2009,14-May-09,all plots,Cherokee,Cherokee,1.25,l/200 l/ha,,,,,,
12893,W/RN/12,2009,14-May-09,all plots,Cycocel,Cycocel,2.25,l/200 l/ha,,,,,,
12894,W/RN/12,2009,14-May-09,all plots,Headland manganese 500,Headland manganese 500,1,l/200 l/ha,,,,,,
12895,W/RN/12,2009,14-May-09,all plots,Fandango,Fandango,1,l/200 l/ha,,,,,,
12896,W/RN/12,2009,14-May-09,all plots,flexitined,flexitined,0.2,l/200 l/ha,,,,,,
12897,W/RN/12,2009,14-May-09,all plots,ally Max SX,ally Max SX,30,g/200 l/ha,,,,,,
12898,W/RN/12,2009,14-May-09,all plots,Headland manganese 500,Headland manganese 500,1,l/200 l/ha,,,,,,
12899,W/RN/12,2009,28-May-09,all plots,Nitro-chalk N1 plots,Nitro-chalk N1 plots,130,kg/ha,,,,,,
12900,W/RN/12,2009,28-May-09,all plots,Nitro-chalk N2 plots,Nitro-chalk N2 plots,259,kg/ha,,,,,,
12901,W/RN/12,2009,28-May-09,all plots,Nitro-chalk N3 plots,Nitro-chalk N3 plots,389,kg/ha,,,,,,
12902,W/RN/12,2009,28-May-09,all plots,Nitro-chalk N4 plots,Nitro-chalk N4 plots,519,kg/ha,,,,,,
12903,W/RN/12,2009,28-May-09,all plots,Nitro-chalk N5 plots,Nitro-chalk N5 plots,648,kg/ha,,,,,,
12904,W/RN/12,2009,03-Jun-09,all plots,Opus 0.50 L in,Opus 0.50 L in,200,had,,,,,,
12905,W/RN/12,2009,03-Jun-09,all plots,Amistar 0.40 L in,Amistar 0.40 L in,200,had,,,,,,
12906,W/RN/12,2009,24-Jun-09,all plots,"cut harvest strips ley plots, weighed and sampled","cut harvest strips ley plots, weighed and sampled",None,None,,,,,,
12907,W/RN/12,2009,28-Jun-09,all plots,baled,baled,None,None,,,,,,
12908,W/RN/12,2009,17-Jul-09,all plots,topped ley plots,topped ley plots,None,None,,,,,,
12909,W/RN/12,2009,23-Aug-09,all plots,"combine harvest, plots for yield a combine harvest, spring barley plots for yield","combine harvest, plots for yield a combine harvest, spring barley plots for yield",None,None,,,,,,
12910,W/RN/12,2009,24-Aug-09,all plots,combine harvest discards,combine harvest discards,None,None,,,,,,
12911,W/RN/12,2009,26-Aug-09,all plots,baled,baled,None,None,,,,,,
12912,W/RN/12,2009,02-Sep-09,all plots,Remove bales,Remove bales,None,None,,,,,,
12913,W/RN/12,2010,11-Sep-09,all plots,Road straw,Road straw,7.5,had,,,,,,
12914,W/RN/12,2010,21-Sep-09,all plots,Nufosate Ace - 200 It water,Nufosate Ace - 200 It water,4,had,,,,,,
12915,W/RN/12,2010,09-Nov-09,all plots,Chalk,Chalk,5,had,,,,,,
12916,W/RN/12,2010,09-Nov-09,all plots,spread straw,spread straw,None,None,,,,,,
12917,W/RN/12,2010,11-Nov-09,all plots,Chalk - Finished,Chalk - Finished,5,had,,,,,,
12918,W/RN/12,2010,11-Nov-09,all plots,spread straw,spread straw,None,None,,,,,,
12919,W/RN/12,2010,28-Jan-10,all plots,Compost - Co plots,Compost - Co plots,40,had,,,,,,
12920,W/RN/12,2010,02-Feb-10,all plots,"FYM-Dg, plot","FYM-Dg, plot",10,had,,,,,,
12921,W/RN/12,2010,03-Feb-10,all plots,"FYM-ODG, 25 plot","FYM-ODG, 25 plot",25,had,,,,,,
12922,W/RN/12,2010,08-Mar-10,all plots,ploughed - beans plots,ploughed - beans plots,None,None,,,,,,
12923,W/RN/12,2010,09-Mar-10,all plots,Combination drilled Fuego,Combination drilled Fuego,42,s/m2,,,,,,
12924,W/RN/12,2010,17-Mar-10,all plots,Skirmish - 200 It water on beans,Skirmish - 200 It water on beans,"1,00",had,,,,,,
12925,W/RN/12,2010,23-Apr-10,all plots,harrowed,harrowed,None,None,,,,,,
12926,W/RN/12,2010,24-Apr-10,all plots,Combination drilled Fuego,Combination drilled Fuego,32,seeds/m2,,,,,,
12927,W/RN/12,2010,26-May-10,all plots,baled - ley plots,baled - ley plots,None,None,,,,,,
12928,W/RN/12,2010,24-Jun-10,all plots,"cut harvest strips, weighed and sampled ley plots","cut harvest strips, weighed and sampled ley plots",None,None,,,,,,
12929,W/RN/12,2010,09-Sep-10,all plots,"combine harvest, plots for yield","combine harvest, plots for yield",None,None,,,,,,
12930,W/RN/12,2010,22-Sep-10,all plots,baled - removed,baled - removed,None,None,,,,,,
12931,W/RN/12,2010,10-Oct-10,all plots,"others Opera - straw treatment applied as chelated, chopped and spread","others Opera - straw treatment applied as chelated, chopped and spread",None,None,,,,,,
12932,W/RN/12,2010,11-Oct-10,all plots,compost - as chelated,compost - as chelated,None,None,,,,,,
12933,W/RN/12,2010,11-Oct-10,all plots,FYM - as chelated,FYM - as chelated,None,None,,,,,,
12934,W/RN/12,2011,30-Sep-10,all plots,sprayed Gallup 360 in 2001,sprayed Gallup 360 in 2001,4,had,,,,,,
12935,W/RN/12,2011,10-Oct-10,all plots,"Straw treatment applied, chopped and spread -Straw plots only.","Straw treatment applied, chopped and spread -Straw plots only.",None,None,,,,,,
12936,W/RN/12,2011,11-Oct-10,all plots,Compost and FYM treatment applied by manures Spreader as chelated.,Compost and FYM treatment applied by manures Spreader as chelated.,None,None,,,,,,
12937,W/RN/12,2011,12-Oct-10,all plots,ploughed - with Ransomes 3 furrow. Arable plots only.,ploughed - with Ransomes 3 furrow. Arable plots only.,None,None,,,,,,
12938,W/RN/12,2011,14-Oct-10,all plots,"rotary harrowed, drilled gallons. dressed Redigo, arable plots only.","rotary harrowed, drilled gallons. dressed Redigo, arable plots only.",360,seed.,,,,,,
12939,W/RN/12,2011,21-Mar-11,all plots,"broadcast Nitrochalk, 27%N early N applications (N1) as chelated to N1, N2, N3, N4 and N5 plots.","broadcast Nitrochalk, 27%N early N applications (N1) as chelated to N1, N2, N3, N4 and N5 plots.",185,kg/ha,,,,,,
12940,W/RN/12,2011,25-Mar-11,all plots,broadcast Potassium Sulphate - all plots except Dg 25,broadcast Potassium Sulphate - all plots except Dg 25,200,kg/ha,,,,,,
12941,W/RN/12,2011,25-Mar-11,all plots,top - all plots except Dg 25.,top - all plots except Dg 25.,97.5,kg/ha,,,,,,
12942,W/RN/12,2011,28-Mar-11,all plots,sprayed Cherokee 1.25 had with manganese in 200V/ha - wheat,sprayed Cherokee 1.25 had with manganese in 200V/ha - wheat,1.5,had,,,,,,
