ï»¿source_id,Code,year,Date,plot,orig_record,record,Rate,Unit,flag,water volume,water unit,type,comments,Season,Month / GS
12812,R/HB/2,2017,23/05/2017,all plots,"applied Nitrochalk (27% N) to plots 114, 122, 213, 224,312, 323,411,424,612, 622,632,714,723,733","applied Nitrochalk (27% N) to plots 114, 122, 213, 224,312, 323,411,424,612, 622,632,714,723,733",144,kgN/ha,2,,,f,,,
12813,R/HB/2,2017,24/05/2017,all plots,rotavated plants -,Rotavated paths,,,2,,,c,,,
12814,R/HB/2,2017,24/05/2017,all plots,"applied Nitram to series AA (except 621 to 624, 721 to 724), C and Strip 5","Nitram to series AA (except 621 to 624, 721 to 724), C and strip 5",,,2,417,kg/ha,f,,,
12815,R/HB/2,2017,30/05/2017,all plots,sprayed Refine Max,Sprayed Refine Max,75,g/ha,2,,,p,,,
12816,R/HB/2,2017,30/05/2017,all plots,sprayed King,Sprayed Kingdom,1.25,l/ha,2,,,p,,,
12817,R/HB/2,2017,30/05/2017,all plots,sprayed Hurler,Sprayed Hurler,700,ml/ha,2,,,p,,,
12818,R/HB/2,2017,14/07/2017,all plots,cut plants,cut paths,,,2,,,,,,
12819,R/HB/2,2017,28/07/2017,all plots,pulled 7 Wild oats from with plots,Pulled 7 Wild oats from with plots,,,2,,,pc,,,
12820,R/HB/2,2017,29/08/2017,all plots,Harvested plots for yield & baled all discard and remaining swathed.,Harvested plots for yield,,,2,,,h,,,
12820,R/HB/2,2017,29/08/2017,all plots,Harvested plots for yield & baled all discard and remaining swathed.,Baled all discard and remaining swaths,,,2,,,h,,,
12821,W/RN/12,2007,25-Sep-06,all plots,Azural,Azural,4,,2,200,l/ha,p,,,
12822,W/RN/12,2007,29-Sep-06,all plots,"Direct drill Rivona mustard, CC plots","Direct drill Rivona mustard, CC plots",,,2,350,seeds/m2,s,,,
12823,W/RN/12,2007,27-Mar-07,all plots,Clinic Ace maize plots,Clinic Ace maize plots,4,l/ha,2,200,l/ha,p,,,
12824,W/RN/12,2007,12-Apr-07,all plots,"DG 10 plots, F.Y.M.","FYM, Dg 10 plots",10,t/ha,2,,,om,,,
12825,W/RN/12,2007,12-Apr-07,all plots,"DG 25 plots, F.Y.M.","FYM, Dg 25 plots",25,t/ha,2,,,om,,,
12826,W/RN/12,2007,12-Apr-07,all plots,CO plots. Compost,Compost - Co plots,40,t/ha,2,,,om,,,
12827,W/RN/12,2007,13-Apr-07,all plots,"ST plots, wheat straw","ST plots, wheat straw",7.5,t/ha,2,,,om,,,
12828,W/RN/12,2007,13-Apr-07,all plots,"topped ST plots, to crop straw 2.00","Topped ST plots, to chop straw",,,2,,,t,,,
12829,W/RN/12,2007,16-Apr-07,all plots,ploughed / NW,ploughed - thrown north west,,,2,,,c,,,
12830,W/RN/12,2007,30-Apr-07,all plots,Sulphate of potash all plots except Dg25,Sulphate of potash all plots except Dg25,,,2,200,kg/ha,f,,,
12831,W/RN/12,2007,30-Apr-07,all plots,Triple Superphosphate all plots except Dg25,Triple Superphosphate all plots except Dg25,,,2,97.5,kg/ha,f,,,
12832,W/RN/12,2007,01-May-07,all plots,Nodet drilled Hudson tr Mesurol,Nodet drilled Hudson tr Mesurol,,,2,10.2,seeds/m2,s,,,
12833,W/RN/12,2007,23-May-07,all plots,"Nitraprill - N plots, maize","Nitraprill - N plots, maize",,,2,145,kg/ha,f,,,
12834,W/RN/12,2007,01-Jun-07,all plots,Callisto - maize,Callisto - maize plots,1.5,l/ha,2,,,p,,,
12835,W/RN/12,2007,11-Jun-07,all plots,,1st cut grass/clover,,,2,,,h,,,
12836,W/RN/12,2007,12-Jun-07,all plots,Turned hay - grass plots,Turned hay grass plots,,,2,,,h,,,
12837,W/RN/12,2007,19-Jun-07,all plots,harrowed up hay Ã”Ã‡Ã¶ grass/clover plots,harrowed up hay - grass/clover plots,,,2,,,h,,,
12838,W/RN/12,2007,19-Jun-07,all plots,baled grass plots,Baled grass plots,,,2,,,h,,,
12839,W/RN/12,2007,22-Jun-07,all plots,"topped grass/clover plots, to tidy","Topped grass/clover plots, to tidy",,,2,,,t,,,
12840,W/RN/12,2007,26-Jun-07,all plots,"Nitraprill - plot emergent N, Maize, N2 plots,","Nitraprill - plot emergent N, Maize, N2 plots,",,,2,145,kg/ha,f,,,
12841,W/RN/12,2007,26-Jun-07,all plots,"Nitraprill - plot emergent N, Maize, N3 plots,","Nitraprill - plot emergent N, Maize, N3 plots,",,,2,290,kg/ha,f,,,
12842,W/RN/12,2007,26-Jun-07,all plots,"Nitraprill - plot emergent N, Maize, N4 plots,","Nitraprill - plot emergent N, Maize, N4 plots,",,,2,345,kg/ha,f,,,
12843,W/RN/12,2007,26-Jun-07,all plots,"Nitraprill - plot emergent N, Maize, NS plots,","Nitraprill - plot emergent N, Maize, N5 plots,",,,2,580,kg/ha,f,,,
12844,W/RN/12,2007,25-Jul-07,all plots,Alpha Biotril P - maize plots,Alpha Biotril P - maize plots,2.5,l/ha,2,,,p,,,
12845,W/RN/12,2007,19-Sep-07,all plots,"cut harvest strips, weighed and sampled",Cut harvest strips,,,2,,,h,,,
12845,W/RN/12,2007,19-Sep-07,all plots,"cut harvest strips, weighed and sampled",Sampled and weighed,,,2,,,sam,,,
12846,W/RN/12,2007,25-Sep-07,all plots,mow maize plots,Mow maize plots,,,2,,,m,,,
12847,W/RN/12,2007,25-Sep-07,all plots,baled maize plots,Baled maize plots,,,2,,,h,,,
12848,W/RN/12,2007,27-Sep-07,all plots,harrowed up and baled remaining maize tops,harrowed up remaining maize tops,,,2,,,h,,,
12848,W/RN/12,2007,27-Sep-07,all plots,harrowed up and baled remaining maize tops,Baled remaining maize tops,,,2,,,h,,,
12849,W/RN/12,2007,12-Nov-07,all plots,"2nd cut grass/clover, harvest strips, weighed and sampled","2nd cut grass/clover, harvest strips",,,2,,,h,,,
12849,W/RN/12,2007,12-Nov-07,all plots,"2nd cut grass/clover, harvest strips, weighed and sampled",2nd cut grass/clover weighed and sampled,,,2,,,sam,,,
12850,W/RN/12,2007,12-Nov-07,all plots,mow and baled,Mowed,,,2,,,m,,,
12850,W/RN/12,2007,12-Nov-07,all plots,mow and baled,Baled,,,2,,,h,,,
12851,W/RN/12,2008,02-Oct-07,all plots,Azural stubbles 4.00,Azural stubbles,4.0,had,2,200,l/ha,p,,,
12852,W/RN/12,2008,12-Oct-07,all plots,"FYM, Dg 10 plots","FYM, Dg 10 plots",10,t/ha,2,,,om,,,
12853,W/RN/12,2008,12-Oct-07,all plots,"FYM, Dg 25 plots","FYM, Dg 25 plots",25,t/ha,2,,,om,,,
12854,W/RN/12,2008,12-Oct-07,all plots,"Compost, Co plots",Compost - Co plots,40,t/ha,2,,,om,,,
12855,W/RN/12,2008,12-Oct-07,all plots,"Straw, St plots","Straw, St plots",7.5,t/ha,2,,,om,,,
12856,W/RN/12,2008,13-Oct-07,all plots,topped to crop wheat straw,Topped to crop wheat straw,,,2,,,t,,,
12857,W/RN/12,2008,13-Oct-07,all plots,"ploughed / SE, completed","ploughed - thrown south east, completed 14-Oct-07 (rye plots)",,,2,,,c,,,
12858,W/RN/12,2008,18-Oct-07,all plots,power harrowed rye plots,Power harrowed rye plots,,,2,,,c,,,
12859,W/RN/12,2008,23-Oct-07,all plots,Accord drilled Matador recleaned rye plots,Accord drilled Matador recleaned rye plots,,,2,350,seeds/m2,s,,,
12860,W/RN/12,2008,23-Oct-07,all plots,rolled,Rolled,,,2,,,c,,,
12861,W/RN/12,2008,13-Dec-07,all plots,Stomp 400 SC rye plots 3.30,Stomp 400 SC rye plots,3.3,l/ha,2,200,l/ha,p,,,
12862,W/RN/12,2008,14-Mar-08,all plots,Sulphate of potash all except Dg 25 plots,Sulphate of potash all plots except Dg25,,,2,200,kg/ha,f,,,
12863,W/RN/12,2008,15-Mar-08,all plots,Triple Superphosphate all except Dg 25 plots,Triple Superphosphate all plots except Dg25,,,2,97.5,kg/ha,f,,,
12864,W/RN/12,2008,02-May-08,all plots,Quantum SX rye plots 30.00,Quantum SX rye plots,30.00,l/ha,2,200,l/ha,p,,,
12865,W/RN/12,2008,08-May-08,all plots,"Nitraprill N1 plots, completed 9-May-08","Nitraprill N1 plots, completed 9-May-08",,,2,87,kg/ha,f,,,
12866,W/RN/12,2008,08-May-08,all plots,"Nitrapnill N2 plots, completed 9-May-08","Nitrapnill N2 plots, completed 9-May-08",,,2,174,kg/ha,f,,,
12867,W/RN/12,2008,08-May-08,all plots,"Nitraprill N3 plots, completed 9-May-08","Nitraprill N3 plots, completed 9-May-08",,,2,261,kg/ha,f,,,
12868,W/RN/12,2008,08-May-08,all plots,"Nitraprill N4 plots, completed 9-May-08","Nitraprill N4 plots, completed 9-May-08",,,2,348,kg/ha,f,,,
12869,W/RN/12,2008,08-May-08,all plots,"Nitrpnill NS plots, completed 9-May-08","Nitrpnill NS plots, completed 9-May-08",,,2,435,kg/ha,f,,,
12870,W/RN/12,2008,25-Jun-08,all plots,"cut harvest strips, weighed and sampled ley plots",Cut harvest strips - ley plots,,,2,,,h,,,
12870,W/RN/12,2008,25-Jun-08,all plots,"cut harvest strips, weighed and sampled ley plots",Sampled and weighed ley plots only,,,2,,,sam,,,
12871,W/RN/12,2008,25-Jun-08,all plots,mow all grass discards,Mowed all grass discards,,,2,,,m,,,
12872,W/RN/12,2008,26-Jun-08,all plots,harrowed up hay ley plots,harrowed up hay ley plots,,,2,,,h,,,
12873,W/RN/12,2008,26-Jun-08,all plots,baled ley plots,Baled ley plots,,,2,,,h,,,
12874,W/RN/12,2008,14-Sep-08,all plots,combine harvest discards,Combine harvested discards,,,2,,,h,,,
12875,W/RN/12,2008,14-Sep-08,all plots,swathed straw,Swathed straw,,,2,,,h,,,
12876,W/RN/12,2008,18-Sep-08,all plots,"combine harvest, plots for yield",Combine harvested plots for yield,,,2,,,h,,,
12877,W/RN/12,2008,18-Sep-08,all plots,swathed straw,Swathed straw,,,2,,,h,,,
12878,W/RN/12,2008,19-Sep-08,all plots,combine harvest discards,Combine harvested discards,,,2,,,h,,,
12879,W/RN/12,2008,19-Sep-08,all plots,swathed straw,Swathed straw,,,2,,,h,,,
12880,W/RN/12,2008,21-Sep-08,all plots,baled,Baled,,,2,,,h,,,
12881,W/RN/12,2008,19-Nov-08,all plots,"cut harvest strips. weighed and sampled, ley plots, second cut","Cut harvest strips ley plots, second cut",,,2,,,h,,,
12881,W/RN/12,2008,19-Nov-08,all plots,"cut harvest strips. weighed and sampled, ley plots, second cut","Weighed and sampled ley plots, second cut",,,2,,,sam,,,
12882,W/RN/12,2009,30-Sep-08,all plots,"Direct drill - CC plots 004, 010, 019 and 032 Zlata (mustard) - CC plots","Direct drill - CC plots 004, 010, 019 and 032 Zlata (mustard) - CC plots",10,kg/ha,2,,,s,,,
12883,W/RN/12,2009,28-Oct-08,all plots,"chopped wheat straw - plots 003,015,017 and 031, all chopped Sting McConnell Copper","chopped wheat straw - plots 003,015,017 and 031, all chopped using McConnell Copper",7.5,t/ha,2,,,om,,,
12884,W/RN/12,2009,17-Mar-09,all plots,"Potassium Sulphate - all plots except 005,011, 023 and 026","Potassium Sulphate - all plots except 005,011, 023 and 026",,,2,200,kg/ha,,,,
12885,W/RN/12,2009,17-Mar-09,all plots,"Tripie Superphosphate - all plots except 005, 011, 023 and 026","Tripie Superphosphate - all plots except 005, 011, 023 and 026",,,2,97.5,kg/ha,f,,,
12886,W/RN/12,2009,19-Mar-09,all plots,"FYM, Dg 10 plots","FYM, Dg 10 plots",10,t/ha,2,,,om,,,
12887,W/RN/12,2009,19-Mar-09,all plots,"FYM, Dg 25 plots","FYM, Dg 25 plots",25,t/ha,2,,,om,,,
12888,W/RN/12,2009,19-Mar-09,all plots,Compost. Co plots,Compost - Co plots,40,t/ha,2,,,om,,,
12889,W/RN/12,2009,02-Apr-09,all plots,Combination drilled Tipple Tr Raxil Pro,Combination drilled Tipple Tr Raxil Pro,,,2,350,seeds/m2,s,,,
12890,W/RN/12,2009,02-Apr-09,all plots,rolled,Rolled,,,2,,,c,,,
12891,W/RN/12,2009,14-May-09,all plots,ally,Ally,30,g/ha,2,200,l/ha,p,,,
12892,W/RN/12,2009,14-May-09,all plots,Cherokee,Cherokee,1.25,l/ha,2,200,l/ha,p,,,
12893,W/RN/12,2009,14-May-09,all plots,Cycocel,Cycocel,2.25,l/ha,2,200,l/ha,p,,,
12894,W/RN/12,2009,14-May-09,all plots,Headland manganese 500,Headland Manganese 500,1,l/ha,2,200,l/ha,f,,,
12895,W/RN/12,2009,14-May-09,all plots,Fandango,Fandango,1,l/ha,2,200,l/ha,p,,,
12896,W/RN/12,2009,14-May-09,all plots,flexitined,Flexity,0.2,l/ha,2,200,l/ha,p,,,
12897,W/RN/12,2009,14-May-09,all plots,ally Max SX,Ally Max SX,30,g/ha,2,200,l/ha,p,,,
12898,W/RN/12,2009,14-May-09,all plots,Headland manganese 500,Headland Manganese 500,1,l/ha,2,200,l/ha,f,,,
12899,W/RN/12,2009,28-May-09,all plots,Nitro-chalk N1 plots,Nitro-chalk - N1 plots,,,2,130,kg/ha,f,,,
12900,W/RN/12,2009,28-May-09,all plots,Nitro-chalk N2 plots,Nitro-chalk - N2 plots,,,2,259,kg/ha,f,,,
12901,W/RN/12,2009,28-May-09,all plots,Nitro-chalk N3 plots,Nitro-chalk - N3 plots,,,2,389,kg/ha,f,,,
12902,W/RN/12,2009,28-May-09,all plots,Nitro-chalk N4 plots,Nitro-chalk N4 plots,,,2,519,kg/ha,f,,,
12903,W/RN/12,2009,28-May-09,all plots,Nitro-chalk N5 plots,Nitro-chalk N5 plots,,,2,648,kg/ha,f,,,
12904,W/RN/12,2009,03-Jun-09,all plots,Opus 0.50 L in,Opus,0.5,l/ha,2,200,l/ha,p,,,
12905,W/RN/12,2009,03-Jun-09,all plots,Amistar 0.40 L in,Amistar,0.4,l/ha,2,200,l/ha,p,,,
12906,W/RN/12,2009,24-Jun-09,all plots,"cut harvest strips ley plots, weighed and sampled",Cut harvest strips - ley plots,,,2,,,h,,,
12906,W/RN/12,2009,24-Jun-09,all plots,"cut harvest strips ley plots, weighed and sampled",Sampled and weighed ley plots only,,,2,,,sam,,,
12907,W/RN/12,2009,28-Jun-09,all plots,baled,Baled,,,2,,,h,,,
12908,W/RN/12,2009,17-Jul-09,all plots,topped ley plots,Topped ley plots,,,2,,,t,,,
12909,W/RN/12,2009,23-Aug-09,all plots,"combine harvest, plots for yield a combine harvest, spring barley plots for yield",Combine harvested spring barley plots for yield,,,2,,,h,,,
12910,W/RN/12,2009,24-Aug-09,all plots,combine harvest discards,Combine harvested discards,,,2,,,h,,,
12911,W/RN/12,2009,26-Aug-09,all plots,baled,Baled,,,2,,,h,,,
12912,W/RN/12,2009,02-Sep-09,all plots,Remove bales,Removed bales,,,2,,,h,,,
12913,W/RN/12,2010,11-Sep-09,all plots,Road straw,Load straw,7.5,t/ha,2,,,om,,,
12914,W/RN/12,2010,21-Sep-09,all plots,Nufosate Ace - 200 It water,Nufosate Ace,4,l/ha,2,200,l/ha,p,,,
12915,W/RN/12,2010,09-Nov-09,all plots,Chalk,Chalk,5,t/ha,2,,,ch,,,
12916,W/RN/12,2010,09-Nov-09,all plots,spread straw,spread straw,,,2,,,om,,,
12917,W/RN/12,2010,11-Nov-09,all plots,Chalk - Finished,Chalk - Finished,5,t/ha,2,,,ch,,,
12918,W/RN/12,2010,11-Nov-09,all plots,spread straw,spread straw,,,2,,,om,,,
12919,W/RN/12,2010,28-Jan-10,all plots,Compost - Co plots,Compost - Co plots,40,t/ha,2,,,om,,,
12920,W/RN/12,2010,02-Feb-10,all plots,"FYM-Dg, plot","FYM-Dg, plot",10,t/ha,2,,,om,,,
12921,W/RN/12,2010,03-Feb-10,all plots,"FYM-ODG, 25 plot","FYM-ODG, 25 plot",25,t/ha,2,,,om,,,
12922,W/RN/12,2010,08-Mar-10,all plots,ploughed - beans plots,ploughed - beans plots,,,2,,,c,,,
12923,W/RN/12,2010,09-Mar-10,all plots,Combination drilled Fuego,Combination drilled Fuego,,,2,42,seeds/m2,s,,,
12924,W/RN/12,2010,17-Mar-10,all plots,Skirmish - 200 It water on beans,Skirmish   on beans,"1,00",l/ha,2,200,l/ha,p,,,
12925,W/RN/12,2010,23-Apr-10,all plots,harrowed,harrowed,,,2,,,c,,,
12926,W/RN/12,2010,24-Apr-10,all plots,Combination drilled Fuego,Combination drilled Fuego,,,2,32,seeds/m2,s,,,
12927,W/RN/12,2010,26-May-10,all plots,baled - ley plots,Baled ley plots,,,2,,,h,,,
12928,W/RN/12,2010,24-Jun-10,all plots,"cut harvest strips, weighed and sampled ley plots",Cut harvest strips - ley plots,,,2,,,h,,,
12928,W/RN/12,2010,24-Jun-10,all plots,"cut harvest strips, weighed and sampled ley plots",Sampled and weighed ley plots only,,,2,,,sam,,,
12929,W/RN/12,2010,09-Sep-10,all plots,"combine harvest, plots for yield",Combine harvested plots for yield,,,2,,,h,,,
12930,W/RN/12,2010,22-Sep-10,all plots,baled - removed,Baled,,,2,,,h,,,
12930,W/RN/12,2010,22-Sep-10,all plots,baled - removed,Removed bales,,,2,,,h,,,
12931,W/RN/12,2010,10-Oct-10,all plots,"others Opera - straw treatment applied as chelated, chopped and spread","Straw treatment applied as scheduled, chopped and spread",,,2,,,om,,,
12932,W/RN/12,2010,11-Oct-10,all plots,compost - as chelated,compost - as scheduled,40,t/ha,2,,,om,,,
12933,W/RN/12,2010,11-Oct-10,all plots,FYM - as chelated,FYM - as scheduled,,,2,,,om,,,
12934,W/RN/12,2011,30-Sep-10,all plots,sprayed Gallup 360 in 2001,Sprayed Gallup 360,4,l/ha,2,200,l/ha,p,,,
12935,W/RN/12,2011,10-Oct-10,all plots,"Straw treatment applied, chopped and spread -Straw plots only.","Straw treatment applied, chopped and spread -Straw plots only.",,,2,,,om,,,
12936,W/RN/12,2011,11-Oct-10,all plots,Compost and FYM treatment applied by manures Spreader as chelated.,Compost applied by manure spreader - Co plots,40,t/ha,2,,,f,,,
12936,W/RN/12,2011,11-Oct-10,all plots,Compost and FYM treatment applied by manures Spreader as chelated.,FYM treatment applied by manure spreader - Dg10 plots,10,t/ha,2,,,f,,,
12936,W/RN/12,2011,11-Oct-10,all plots,Compost and FYM treatment applied by manures Spreader as chelated.,FYM treatment applied by manure spreader - Dg25 plots,25,t/ha,2,,,f,,,
12936,W/RN/12,2011,11-Oct-10,all plots,Compost and FYM treatment applied by manures Spreader as chelated.,FYM treatment applied by manure spreader - Dg50 plots,50,t/ha,2,,,f,,,
12937,W/RN/12,2011,12-Oct-10,all plots,ploughed - with Ransomes 3 furrow. Arable plots only.,ploughed - with Ransomes 3 furrow. Arable plots only.,,,2,,,c,,,
12938,W/RN/12,2011,14-Oct-10,all plots,"rotary harrowed, drilled gallons. dressed Redigo, arable plots only.",rotary harrowed,,,2,,,c,,,
12938,W/RN/12,2011,14-Oct-10,all plots,"rotary harrowed, drilled gallons. dressed Redigo, arable plots only.","drilled Gallant. dressed Redigo, arable plots only.",,,2,360,seeds/m2,s,,,
12939,W/RN/12,2011,21-Mar-11,all plots,"broadcast Nitrochalk, 27%N early N applications (N1) as chelated to N1, N2, N3, N4 and N5 plots.","broadcast Nitrochalk, 27% N early N applications (N1) as scheduled to N1, N2, N3, N4 and N5 plots.",50,kgN/ha,2,185,kg/ha,f,,,
12940,W/RN/12,2011,25-Mar-11,all plots,broadcast Potassium Sulphate - all plots except Dg 25,broadcast Potassium Sulphate - all plots except Dg 25,,,2,200,kg/ha,,,,
12941,W/RN/12,2011,25-Mar-11,all plots,top - all plots except Dg 25.,Broadcast TSP - all plots except Dg 25.,,,2,97.5,kg/ha,f,,,
12942,W/RN/12,2011,28-Mar-11,all plots,sprayed Cherokee 1.25 had with manganese in 200V/ha - wheat,sprayed Cherokee,1.25,l/ha,2,200,l/ha,p,,,
12942,W/RN/12,2011,28-Mar-11,all plots,sprayed Cherokee 1.25 had with manganese in 200V/ha - wheat,sprayed manganese,1.5,l/ha,2,200,l/ha,f,,,
12943,W/RN/12,2011,13-Apr-11,all plots,"broadcast Nitrochalk, 27%N. main N applications to wheat, as chelated - N2, N3, N4 or N5 plots","broadcast Nitrochalk, 27% N. main N applications to wheat, as scheduled - N2 plots",100,kgN/ha,2,370,kg/ha,f,,,
12943,W/RN/12,2011,13-Apr-11,all plots,"broadcast Nitrochalk, 27%N. main N applications to wheat, as chelated - N2, N3, N4 or N5 plots","broadcast Nitrochalk, 27% N. main N applications to wheat, as scheduled - N3 plots",150,kgN/ha,2,555,kg/ha,f,,,
12943,W/RN/12,2011,13-Apr-11,all plots,"broadcast Nitrochalk, 27%N. main N applications to wheat, as chelated - N2, N3, N4 or N5 plots","broadcast Nitrochalk, 27% N. main N applications to wheat, as scheduled - N4 plots",200,kgN/ha,2,740,kg/ha,f,,,
12943,W/RN/12,2011,13-Apr-11,all plots,"broadcast Nitrochalk, 27%N. main N applications to wheat, as chelated - N2, N3, N4 or N5 plots","broadcast Nitrochalk, 27% N. main N applications to wheat, as scheduled - N5 plots",250,kgN/ha,2,926,kg/ha,f,,,
12944,W/RN/12,2011,11-May-11,all plots,sprayed take. - wheat only.,Sprayed Topik - wheat only,1,l/ha,2,200,l/ha,p,,,
12945,W/RN/12,2011,11-May-11,all plots,sprayed Bravo. - wheat only. 500,Sprayed Bravo 500 - wheat only,1,l/ha,2,200,l/ha,p,,,
12946,W/RN/12,2011,11-May-11,all plots,sprayed Justice. - wheat only.,Sprayed Justice - wheat only,0.25,l/ha,2,200,l/ha,p,,,
12947,W/RN/12,2011,11-May-11,all plots,sprayed CCC. - wheat only.,Sprayed CCC - wheat only,2.25,l/ha,2,200,l/ha,p,,,
12948,W/RN/12,2011,21-Jun-11,all plots,"yield strip mow, sampled and weighed. - ley plots only.",Yield strip mown ley plots only,,,2,,,m,,,
12948,W/RN/12,2011,21-Jun-11,all plots,"yield strip mow, sampled and weighed. - ley plots only.",Sampled and weighed ley plots only,,,2,,,sam,,,
12949,W/RN/12,2011,22-Jun-11,all plots,mow with Kuhn. ley only.,Mowed with Kuhn. ley only.,,,2,,,m,,,
12950,W/RN/12,2011,25-Jun-11,all plots,ley tedded.,Ley tedded,,,2,,,h,,,
12951,W/RN/12,2011,26-Jun-11,all plots,Windrowed - ley only.,Windrowed - ley only.,,,2,,,h,,,
12952,W/RN/12,2011,27-Jun-11,all plots,ground baled - ley plots only.,Round baled - ley plots only.,,,2,,,h,,,
12953,W/RN/12,2011,15-Aug-11,all plots,sprayed Hoedown in 200! - wheat only.,sprayed Hoedown - wheat only.,4,l/ha,2,200,l/ha,p,,,
12954,W/RN/12,2011,01-Sep-11,all plots,combined plots for yield,Combined plots for yield,"
",,2,,,h,,,
12955,W/RN/12,2011,02-Sep-11,all plots,combined O+Es,Combined O+Es,"
",,2,,,h,,,
12956,W/RN/12,2011,07-Sep-11,all plots,baled and removed straw,Baled straw,,,2,,,h,,,
12956,W/RN/12,2011,07-Sep-11,all plots,baled and removed straw,Removed bales,,,2,,,h,,,
12957,W/RN/12,2012,01-Sep-11,all plots,combined plots -,Combined plots,"
",,2,,,h,,,
12958,W/RN/12,2012,30-Sep-11,all plots,"spread mustard by hand, as per plan -","spread mustard by hand, as per plan -",,,2,,,s,,,
12959,W/RN/12,2012,30-Sep-11,all plots,shallow power harrowed to incorporate mustard seed : as per plan,Shallow power harrowed to incorporate mustard seed : as per plan,,,2,,,c,,,
12960,W/RN/12,2012,24-Nov-11,all plots,cut and weighed grass plots for yield (yield cut,cut and weighed grass plots for yield (cut 2 in 2011),,,2,,,h,,,
12961,W/RN/12,2012,30-Nov-11,all plots,cut and removed grass - grass plot only -,Cut and removed grass - grass plot only -,,,2,,,h,,,
12962,W/RN/12,2012,01-Dec-11,all plots,topped grass a second time to tidy up -,Topped grass a second time to tidy up,,,2,,,t,,,
12965,W/RN/12,2012,29-Mar-12,all plots,"applied Basal fertilizers as plants, except plots 5,11,23,26.","Spread Basal TSP with Kuhn, except plots 5, 11, 23, 26.",,,2,97.5,kg/ha,f,,,
12966,W/RN/12,2012,29-Mar-12,all plots,"Sulphate of potash applied except plots 5,11,23,.26.","Spread basal Sulphate of potash applied with Kuhn except plots 5, 11, 23, 26.",,,2,200,kg/ha,f,,,
12967,W/RN/12,2012,19-Apr-12,all plots,"spread FYM, straw, compost by hand - kg/ha",spread FYM by hand,,,2,,,om,,,
